10,84,300000
10,46,300000
10,74,300000
10,15,300000
10,24,300000
10,25,300000
10,14,300000
10,15,300000
10,39,300000
10,12,300000
30,15,300000
30,26,300000
30,31,300000
30,14,300000
30,15,300000
30,33,300000
30,12,300000
30,14,300000
30,17,300000
30,37,300000
100,13,300000
100,14,300000
100,23,300000
100,31,300000
100,13,300000
100,15,300000
100,33,300000
100,13,300000
100,15,300000
100,24,300000
300,29,300000
300,14,300000
300,15,300000
300,34,300000
300,12,300000
300,15,300000
300,31,300000
300,30,300000
300,13,300000
300,15,300000
1000,34,300000
1000,13,300000
1000,15,300000
1000,29,300000
1000,27,300000
1000,30,300000
1000,12,300000
1000,16,300000
1000,15,300000
1000,26,300000
3000,34,300000
3000,14,300000
3000,16,300000
3000,36,300000
3000,12,300000
3000,16,300000
3000,28,300000
3000,36,300000
3000,17,300000
3000,19,300000
10000,51,300000
10000,17,300000
10000,22,300000
10000,31,300000
10000,49,300000
10000,19,300000
10000,23,300000
10000,39,300000
10000,40,300000
10000,20,300000
30000,37,300000
30000,56,300000
30000,28,300000
30000,40,300000
30000,58,300000
30000,27,300000
30000,58,300000
30000,66,300000
30000,28,300000
30000,42,300000
60000,97,300000
60000,52,300000
60000,58,300000
60000,65,300000
60000,65,300000
60000,64,300000
60000,62,300000
60000,54,300000
60000,70,300000
60000,69,300000
80000,84,300000
80000,85,300000
80000,78,300000
80000,85,300000
80000,68,300000
80000,84,300000
80000,108,300000
80000,73,300000
80000,66,300000
80000,95,300000
100000,98,300000
100000,84,300000
100000,153,300000
100000,120,300000
100000,85,300000
100000,156,300000
100000,178,300000
100000,98,300000
100000,96,300000
100000,101,300000

